medium_large_source_archive_sha256,large_source_archive_sha256,scale,execution_attempt,introduced_stage,task_type,seed,rho,candidate,run_key,run_directory_id,git_commit,config_file_sha256,resolved_config_file_sha256,resolved_config_canonical_sha256,protocol_sha256,instance_sha256,baseline_run_key,anchor_value_hex,anchor_sha256,state,scientific_status,algorithm_status,certified_solved,algorithm_runtime,penalized_runtime_par2,separation_runtime,master_runtime,post_evaluation_wall_runtime,total_wall_runtime,iterations,cuts,source_archive_sha256
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,large,2,s1,frontier,162,0.0,persistent_certified_cache_batch5,fairness_scalability_development_large__scalability_s1_frontier__rho_0__large__seed_162__persistent_certified_cache_batch5,r_4287f8aceac6d8dbb37aa903,ec33a047ecd60f4cb473260f1b3c4078726db776,CEB6025CD06DFBE91312827E738A47BF65FFCC2DCDEAFAD56EA5C3B9EE790801,583DEB4E9AFE00104C941DB24B96E6FD4ACEDADB687ACB5D067B715780C0C9F9,D24B5B1BB735E3FEA972348A41754DFF1A7635444F0726D65439ACB937589325,CB64C7505F81296992164359E7B2C929AE2868F9364FADDE68631AFCA2CC78B4,7B6DDFC0D7ADB42F248A6C9C2069D11E0241DE7D2A4E6ED1B2C6F88F8936E461,fairness_scalability_development_large__scalability_s1_baseline__baseline__large__seed_162__joint_v1_core_point_strengthened,0x1.98e9be62c7a8fp+14,00bb8a59a4c6a0143dd3cd8e49318746869871ec280a058404d535c397d7b097,complete,time_limit_uncertified,time_limit,false,1800.030749599915,3600.0,238.8291076987516,1558.6811833085958,0.0,1800.030749599915,2618,13090,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,large,2,s1,frontier,162,0.0,persistent_separation,fairness_scalability_development_large__scalability_s1_frontier__rho_0__large__seed_162__persistent_separation,r_eba6fc7a888cd77894f12bd9,ec33a047ecd60f4cb473260f1b3c4078726db776,CEB6025CD06DFBE91312827E738A47BF65FFCC2DCDEAFAD56EA5C3B9EE790801,583DEB4E9AFE00104C941DB24B96E6FD4ACEDADB687ACB5D067B715780C0C9F9,D24B5B1BB735E3FEA972348A41754DFF1A7635444F0726D65439ACB937589325,CB64C7505F81296992164359E7B2C929AE2868F9364FADDE68631AFCA2CC78B4,7B6DDFC0D7ADB42F248A6C9C2069D11E0241DE7D2A4E6ED1B2C6F88F8936E461,fairness_scalability_development_large__scalability_s1_baseline__baseline__large__seed_162__joint_v1_core_point_strengthened,0x1.98e9be62c7a8fp+14,00bb8a59a4c6a0143dd3cd8e49318746869871ec280a058404d535c397d7b097,complete,time_limit_uncertified,time_limit,false,1800.007838799851,3600.0,1790.9059504016768,8.767400902695954,0.0,1800.007838799851,616,615,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,large,2,s1,frontier,162,0.0,single_cut,fairness_scalability_development_large__scalability_s1_frontier__rho_0__large__seed_162__single_cut,r_35d845c7191e0ecc46edb382,ec33a047ecd60f4cb473260f1b3c4078726db776,CEB6025CD06DFBE91312827E738A47BF65FFCC2DCDEAFAD56EA5C3B9EE790801,583DEB4E9AFE00104C941DB24B96E6FD4ACEDADB687ACB5D067B715780C0C9F9,D24B5B1BB735E3FEA972348A41754DFF1A7635444F0726D65439ACB937589325,CB64C7505F81296992164359E7B2C929AE2868F9364FADDE68631AFCA2CC78B4,7B6DDFC0D7ADB42F248A6C9C2069D11E0241DE7D2A4E6ED1B2C6F88F8936E461,fairness_scalability_development_large__scalability_s1_baseline__baseline__large__seed_162__joint_v1_core_point_strengthened,0x1.98e9be62c7a8fp+14,00bb8a59a4c6a0143dd3cd8e49318746869871ec280a058404d535c397d7b097,complete,time_limit_uncertified,time_limit,false,1800.008479299955,3600.0,1787.9747579994146,10.073284802725539,0.0,1800.008479299955,646,645,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,large,2,s1,frontier,162,0.01,persistent_certified_cache,fairness_scalability_development_large__scalability_s1_frontier__rho_0_01__large__seed_162__persistent_certified_cache,r_d49c7910651200bdcf06bf52,ec33a047ecd60f4cb473260f1b3c4078726db776,CEB6025CD06DFBE91312827E738A47BF65FFCC2DCDEAFAD56EA5C3B9EE790801,583DEB4E9AFE00104C941DB24B96E6FD4ACEDADB687ACB5D067B715780C0C9F9,D24B5B1BB735E3FEA972348A41754DFF1A7635444F0726D65439ACB937589325,CB64C7505F81296992164359E7B2C929AE2868F9364FADDE68631AFCA2CC78B4,7B6DDFC0D7ADB42F248A6C9C2069D11E0241DE7D2A4E6ED1B2C6F88F8936E461,fairness_scalability_development_large__scalability_s1_baseline__baseline__large__seed_162__joint_v1_core_point_strengthened,0x1.98e9be62c7a8fp+14,00bb8a59a4c6a0143dd3cd8e49318746869871ec280a058404d535c397d7b097,complete,time_limit_uncertified,time_limit,false,1800.0148922998924,3600.0,139.82073039538227,1656.431559707038,0.0,1800.0148922998924,7285,7285,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,large,2,s1,frontier,162,0.01,persistent_certified_cache_batch5,fairness_scalability_development_large__scalability_s1_frontier__rho_0_01__large__seed_162__persistent_certified_cache_batch5,r_505a9f91bf541bcd6f47ed14,ec33a047ecd60f4cb473260f1b3c4078726db776,CEB6025CD06DFBE91312827E738A47BF65FFCC2DCDEAFAD56EA5C3B9EE790801,583DEB4E9AFE00104C941DB24B96E6FD4ACEDADB687ACB5D067B715780C0C9F9,D24B5B1BB735E3FEA972348A41754DFF1A7635444F0726D65439ACB937589325,CB64C7505F81296992164359E7B2C929AE2868F9364FADDE68631AFCA2CC78B4,7B6DDFC0D7ADB42F248A6C9C2069D11E0241DE7D2A4E6ED1B2C6F88F8936E461,fairness_scalability_development_large__scalability_s1_baseline__baseline__large__seed_162__joint_v1_core_point_strengthened,0x1.98e9be62c7a8fp+14,00bb8a59a4c6a0143dd3cd8e49318746869871ec280a058404d535c397d7b097,complete,time_limit_uncertified,time_limit,false,1800.0630367000122,3600.0,239.58431259985082,1557.9289425958414,0.0,1800.0630367000122,2648,13240,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,large,2,s1,frontier,162,0.01,persistent_separation,fairness_scalability_development_large__scalability_s1_frontier__rho_0_01__large__seed_162__persistent_separation,r_370f15027cca5bf4a3cdf341,ec33a047ecd60f4cb473260f1b3c4078726db776,CEB6025CD06DFBE91312827E738A47BF65FFCC2DCDEAFAD56EA5C3B9EE790801,583DEB4E9AFE00104C941DB24B96E6FD4ACEDADB687ACB5D067B715780C0C9F9,D24B5B1BB735E3FEA972348A41754DFF1A7635444F0726D65439ACB937589325,CB64C7505F81296992164359E7B2C929AE2868F9364FADDE68631AFCA2CC78B4,7B6DDFC0D7ADB42F248A6C9C2069D11E0241DE7D2A4E6ED1B2C6F88F8936E461,fairness_scalability_development_large__scalability_s1_baseline__baseline__large__seed_162__joint_v1_core_point_strengthened,0x1.98e9be62c7a8fp+14,00bb8a59a4c6a0143dd3cd8e49318746869871ec280a058404d535c397d7b097,complete,time_limit_uncertified,time_limit,false,1800.008738799952,3600.0,1790.12424389855,9.537133701145649,0.0,1800.008738799952,650,649,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,large,2,s1,frontier,162,0.01,single_cut,fairness_scalability_development_large__scalability_s1_frontier__rho_0_01__large__seed_162__single_cut,r_ecbff7e0c352c24c674603c8,ec33a047ecd60f4cb473260f1b3c4078726db776,CEB6025CD06DFBE91312827E738A47BF65FFCC2DCDEAFAD56EA5C3B9EE790801,583DEB4E9AFE00104C941DB24B96E6FD4ACEDADB687ACB5D067B715780C0C9F9,D24B5B1BB735E3FEA972348A41754DFF1A7635444F0726D65439ACB937589325,CB64C7505F81296992164359E7B2C929AE2868F9364FADDE68631AFCA2CC78B4,7B6DDFC0D7ADB42F248A6C9C2069D11E0241DE7D2A4E6ED1B2C6F88F8936E461,fairness_scalability_development_large__scalability_s1_baseline__baseline__large__seed_162__joint_v1_core_point_strengthened,0x1.98e9be62c7a8fp+14,00bb8a59a4c6a0143dd3cd8e49318746869871ec280a058404d535c397d7b097,complete,time_limit_uncertified,time_limit,false,1800.0054331000429,3600.0,1789.8248207988217,8.288013702724129,0.0,1800.0054331000429,591,590,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,baseline,160,NOT_APPLICABLE,joint_v1_core_point_strengthened,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,r_85d9db992f68a100c571ebcb,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,complete,certified_robust_optimal,optimal,true,9.63905270001851,9.63905270001851,0.0,1.8113043003249913,0.0,9.63905270001851,213,213,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,160,0.0,persistent_certified_cache,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_160__persistent_certified_cache,r_12c4bb84939173210fdc650e,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,0x1.678a4a2222bdcp+14,199146520ed8615e6f16011bdd75e1ef59deee48a4918bed8545427679b73bf9,complete,certified_robust_optimal,optimal,true,69.37525839987211,69.37525839987211,19.2260336028412,49.633332900935784,7.335165300406516,82.26949939830229,1085,1083,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,160,0.0,persistent_certified_cache_batch5,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_160__persistent_certified_cache_batch5,r_735a24796834ba077938b2f2,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,0x1.678a4a2222bdcp+14,199146520ed8615e6f16011bdd75e1ef59deee48a4918bed8545427679b73bf9,complete,certified_robust_optimal,optimal,true,33.6449479998555,33.6449479998555,20.01322530163452,13.347011900041252,6.622557601192966,45.22130740224384,247,1090,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,160,0.0,persistent_separation,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_160__persistent_separation,r_23eb32609e3809b6d9591215,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,0x1.678a4a2222bdcp+14,199146520ed8615e6f16011bdd75e1ef59deee48a4918bed8545427679b73bf9,complete,certified_robust_optimal,optimal,true,419.4701268998906,419.4701268998906,414.4783199976664,4.821418202249333,6.946165599860251,431.8929112004116,338,336,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,160,0.0,single_cut,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_160__single_cut,r_a5adbfcf650f258ca73f9e32,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,0x1.678a4a2222bdcp+14,199146520ed8615e6f16011bdd75e1ef59deee48a4918bed8545427679b73bf9,complete,certified_robust_optimal,optimal,true,426.8123994998168,426.8123994998168,420.2849106991198,5.573911298532039,7.173987299902365,438.7991068013944,350,348,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,160,0.01,persistent_certified_cache,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_160__persistent_certified_cache,r_8e5a6a81e96e6bc818530021,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,0x1.678a4a2222bdcp+14,199146520ed8615e6f16011bdd75e1ef59deee48a4918bed8545427679b73bf9,complete,certified_robust_optimal,optimal,true,75.67361279996112,75.67361279996112,22.905467599630356,52.1822521998547,9.210511101409793,90.21088680322282,1079,1077,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,160,0.01,persistent_certified_cache_batch5,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_160__persistent_certified_cache_batch5,r_1e9a4d7ab1e4c74204a02146,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,0x1.678a4a2222bdcp+14,199146520ed8615e6f16011bdd75e1ef59deee48a4918bed8545427679b73bf9,complete,certified_robust_optimal,optimal,true,33.12565840012394,33.12565840012394,21.275371100753546,11.56837660097517,9.617788100149482,49.28431590110995,249,1076,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,160,0.01,persistent_separation,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_160__persistent_separation,r_b93d62c463db24346b0d453b,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,0x1.678a4a2222bdcp+14,199146520ed8615e6f16011bdd75e1ef59deee48a4918bed8545427679b73bf9,complete,certified_robust_optimal,optimal,true,477.0255935001187,477.0255935001187,471.9577296981588,4.909511300735176,11.077302299439907,494.8756826990284,307,305,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,160,0.01,single_cut,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0_01__medium_large__seed_160__single_cut,r_d005a6b7e0b549ba098c7a08,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,3E62586E83912877EE74D11937523D98B0467A8AB8212FF72B9F61D6A61D29DF,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_160__joint_v1_core_point_strengthened,0x1.678a4a2222bdcp+14,199146520ed8615e6f16011bdd75e1ef59deee48a4918bed8545427679b73bf9,complete,certified_robust_optimal,optimal,true,504.21091719996184,504.21091719996184,497.2978430998046,5.820460601244122,9.126990000484511,518.8401069000829,308,306,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,baseline,161,NOT_APPLICABLE,joint_v1_core_point_strengthened,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,r_5eb290ede34f949e7874a993,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,complete,certified_robust_optimal,optimal,true,71.20350180007517,71.20350180007517,0.0,7.989026699680835,0.0,71.20350180007517,299,299,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,161,0.0,persistent_certified_cache,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_161__persistent_certified_cache,r_62db253952c583959aa63e38,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,0x1.04bc014b50834p+14,33596c037114cc8cd58af990903e5c88564837038c381c6402f1f663b1e1f840,complete,time_limit_uncertified,time_limit,false,1800.021497800015,3600.0,85.37154401210137,1711.3828150883783,0.0,1800.021497800015,7214,7214,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,161,0.0,persistent_certified_cache_batch5,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_161__persistent_certified_cache_batch5,r_2ed3aecc850fc202994d3f78,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,0x1.04bc014b50834p+14,33596c037114cc8cd58af990903e5c88564837038c381c6402f1f663b1e1f840,complete,certified_robust_optimal,optimal,true,362.2756171000656,362.2756171000656,83.45786609849893,277.3528558027465,8.593405199004337,376.3839590998832,1202,5778,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,161,0.0,persistent_separation,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_161__persistent_separation,r_bddd67199ee5c960d485a3fc,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,0x1.04bc014b50834p+14,33596c037114cc8cd58af990903e5c88564837038c381c6402f1f663b1e1f840,complete,certified_robust_optimal,optimal,true,456.8371691000648,456.8371691000648,440.0789931989275,16.54267539922148,9.696996899787337,473.4395308000967,412,410,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751,7A3C7BF75B0D6D3228B6AA9AC0E8B8E6799A4B4925949C89DBBCBF311C2D2376,medium_large,2,s1,frontier,161,0.0,single_cut,fairness_scalability_development_medium_large__scalability_s1_frontier__rho_0__medium_large__seed_161__single_cut,r_18fe0586484711443f8a857d,29ae09e968a206b1987714317ff7528165372a46,31FED8028653E6F0D7132F61D73157188320ABA5486A0A66FEF950642D958893,2475EE26B5EA27C4B45B41F5AB9A5326CAA6C3CBB5BF7387AFF12BB1FEEB98D8,89F9298A00488506C0D1416B67DC956E48A3E085AC177720BC52DD1820C28BCC,240A702464FF524AAECEE00F2611EFA7882A64096CFA794C4147189A73C86623,D8A22218EF23FF9E9DC1F38E4AD5A56235210539709602A5B3F2E5F780578417,fairness_scalability_development_medium_large__scalability_s1_baseline__baseline__medium_large__seed_161__joint_v1_core_point_strengthened,0x1.04bc014b50834p+14,33596c037114cc8cd58af990903e5c88564837038c381c6402f1f663b1e1f840,complete,certified_robust_optimal,optimal,true,442.2352785000112,442.2352785000112,425.3768889012281,15.630061397328973,7.107744298409671,454.1681973992381,400,398,3919E271C40BDC86F5EE7FFA582A06DDD325D5BB4EAD453550ED17A6C62DB751
