scale,gamma,comparison_type,metric,statistic,value,seed_count
medium_large,0_to_1,paired_delta,penalized_runtime_par2,iqr,1.8747842999873683,5
medium_large,0_to_1,paired_delta,penalized_runtime_par2,min,1.2893055000022287,5
medium_large,0_to_1,paired_delta,penalized_runtime_par2,max,4.954521199993906,5
medium_large,0_to_1,paired_delta,iterations,mean,1.0,5
medium_large,0_to_1,paired_delta,iterations,median,1.0,5
medium_large,0_to_1,paired_delta,iterations,std,1.0,5
medium_large,0_to_1,paired_delta,iterations,iqr,2.0,5
medium_large,0_to_1,paired_delta,iterations,min,0.0,5
medium_large,0_to_1,paired_delta,iterations,max,2.0,5
medium_large,0_to_1,paired_delta,scenario_block_count,mean,11.0,5
medium_large,0_to_1,paired_delta,scenario_block_count,median,11.0,5
medium_large,0_to_1,paired_delta,scenario_block_count,std,1.0,5
medium_large,0_to_1,paired_delta,scenario_block_count,iqr,2.0,5
medium_large,0_to_1,paired_delta,scenario_block_count,min,10.0,5
medium_large,0_to_1,paired_delta,scenario_block_count,max,12.0,5
medium_large,0_to_1,paired_delta,certified_farkas_cut_count,mean,1.0,5
medium_large,0_to_1,paired_delta,certified_farkas_cut_count,median,1.0,5
medium_large,0_to_1,paired_delta,certified_farkas_cut_count,std,1.0,5
medium_large,0_to_1,paired_delta,certified_farkas_cut_count,iqr,2.0,5
medium_large,0_to_1,paired_delta,certified_farkas_cut_count,min,0.0,5
medium_large,0_to_1,paired_delta,certified_farkas_cut_count,max,2.0,5
medium_large,1_to_2,paired_delta,baseline_robust_cost,mean,823.7062543223681,5
medium_large,1_to_2,paired_delta,baseline_robust_cost,median,403.0425189528796,5
medium_large,1_to_2,paired_delta,baseline_robust_cost,std,626.8891825165525,5
medium_large,1_to_2,paired_delta,baseline_robust_cost,iqr,964.1428413936228,5
medium_large,1_to_2,paired_delta,baseline_robust_cost,min,336.490556020015,5
medium_large,1_to_2,paired_delta,baseline_robust_cost,max,1654.2778108156126,5
medium_large,1_to_2,paired_delta,cost_budget,mean,844.2989106804278,5
medium_large,1_to_2,paired_delta,cost_budget,median,413.11858192670115,5
medium_large,1_to_2,paired_delta,cost_budget,std,642.5614120794669,5
medium_large,1_to_2,paired_delta,cost_budget,iqr,988.2464124284634,5
medium_large,1_to_2,paired_delta,cost_budget,min,344.9028199205168,5
medium_large,1_to_2,paired_delta,cost_budget,max,1695.634756086005,5
medium_large,1_to_2,paired_delta,actual_robust_cost,mean,907.359605006592,5
medium_large,1_to_2,paired_delta,actual_robust_cost,median,534.1313025029158,5
medium_large,1_to_2,paired_delta,actual_robust_cost,std,586.5217281059412,5
medium_large,1_to_2,paired_delta,actual_robust_cost,iqr,885.6812532170952,5
medium_large,1_to_2,paired_delta,actual_robust_cost,min,436.6284117637297,5
medium_large,1_to_2,paired_delta,actual_robust_cost,max,1695.6347560860158,5
medium_large,1_to_2,paired_delta,actual_price_of_fairness,mean,0.0037920218755802537,5
medium_large,1_to_2,paired_delta,actual_price_of_fairness,median,0.004502926263512341,5
medium_large,1_to_2,paired_delta,actual_price_of_fairness,std,0.003763274580554732,5
medium_large,1_to_2,paired_delta,actual_price_of_fairness,iqr,0.005856608491902504,5
medium_large,1_to_2,paired_delta,actual_price_of_fairness,min,4.440892098500626e-16,5
medium_large,1_to_2,paired_delta,actual_price_of_fairness,max,0.008600574622485091,5
medium_large,1_to_2,paired_delta,objective_t,mean,0.007758441922377518,5
medium_large,1_to_2,paired_delta,objective_t,median,0.008307975388166244,5
medium_large,1_to_2,paired_delta,objective_t,std,0.0020253430961440183,5
medium_large,1_to_2,paired_delta,objective_t,iqr,0.0008471933657887088,5
medium_large,1_to_2,paired_delta,objective_t,min,0.004491570151391565,5
medium_large,1_to_2,paired_delta,objective_t,max,0.009984181704277978,5
medium_large,1_to_2,paired_delta,robust_minimum_fill_rate,mean,-0.0077584419223775125,5
medium_large,1_to_2,paired_delta,robust_minimum_fill_rate,median,-0.008307975388166189,5
medium_large,1_to_2,paired_delta,robust_minimum_fill_rate,std,0.002025343096144005,5
medium_large,1_to_2,paired_delta,robust_minimum_fill_rate,iqr,0.0008471933657886455,5
medium_large,1_to_2,paired_delta,robust_minimum_fill_rate,min,-0.00998418170427795,5
medium_large,1_to_2,paired_delta,robust_minimum_fill_rate,max,-0.004491570151391566,5
medium_large,1_to_2,paired_delta,wminfr,mean,-0.007758441922377668,5
medium_large,1_to_2,paired_delta,wminfr,median,-0.008307975388166744,5
medium_large,1_to_2,paired_delta,wminfr,std,0.002025343096144007,5
medium_large,1_to_2,paired_delta,wminfr,iqr,0.0008471933657887565,5
medium_large,1_to_2,paired_delta,wminfr,min,-0.00998418170427795,5
medium_large,1_to_2,paired_delta,wminfr,max,-0.004491570151391677,5
medium_large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,mean,-0.007758441922377557,5
medium_large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,median,-0.0083079753881663,5
medium_large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,std,0.002025343096144043,5
medium_large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,iqr,0.0008471933657886455,5
medium_large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,min,-0.009984181704278061,5
medium_large,1_to_2,paired_delta,minimum_weighted_mean_fill_rate,max,-0.004491570151391566,5
medium_large,1_to_2,paired_delta,inventory,mean,10.666401565730212,5
medium_large,1_to_2,paired_delta,inventory,median,-0.9088574441379933,5
medium_large,1_to_2,paired_delta,inventory,std,28.83980028150937,5
medium_large,1_to_2,paired_delta,inventory,iqr,2.3693905125510355,5
medium_large,1_to_2,paired_delta,inventory,min,-5.74062421653116,5
medium_large,1_to_2,paired_delta,inventory,max,62.104394182684246,5
medium_large,1_to_2,paired_delta,opened_warehouses,mean,0.0,5
medium_large,1_to_2,paired_delta,opened_warehouses,median,0.0,5
medium_large,1_to_2,paired_delta,opened_warehouses,std,0.0,5
medium_large,1_to_2,paired_delta,opened_warehouses,iqr,0.0,5
medium_large,1_to_2,paired_delta,opened_warehouses,min,0.0,5
medium_large,1_to_2,paired_delta,opened_warehouses,max,0.0,5
medium_large,1_to_2,paired_delta,algorithm_runtime,mean,19.247805780006455,5
medium_large,1_to_2,paired_delta,algorithm_runtime,median,19.001866800012067,5
medium_large,1_to_2,paired_delta,algorithm_runtime,std,6.045347997230486,5
medium_large,1_to_2,paired_delta,algorithm_runtime,iqr,3.998288600007072,5
medium_large,1_to_2,paired_delta,algorithm_runtime,min,10.091521400012425,5
medium_large,1_to_2,paired_delta,algorithm_runtime,max,26.450170299998717,5
medium_large,1_to_2,paired_delta,master_runtime,mean,3.0406208400061585,5
medium_large,1_to_2,paired_delta,master_runtime,median,3.5271192000072915,5
medium_large,1_to_2,paired_delta,master_runtime,std,1.729955673376333,5
medium_large,1_to_2,paired_delta,master_runtime,iqr,1.0845381999824895,5
medium_large,1_to_2,paired_delta,master_runtime,min,0.2521075000113342,5
medium_large,1_to_2,paired_delta,master_runtime,max,4.8420331000234,5
medium_large,1_to_2,paired_delta,separation_runtime,mean,16.122057500004303,5
medium_large,1_to_2,paired_delta,separation_runtime,median,14.445818499967572,5
medium_large,1_to_2,paired_delta,separation_runtime,std,5.0570460864647755,5
medium_large,1_to_2,paired_delta,separation_runtime,iqr,5.334469799985527,5
medium_large,1_to_2,paired_delta,separation_runtime,min,9.819946000003256,5
medium_large,1_to_2,paired_delta,separation_runtime,max,22.808265200001188,5
medium_large,1_to_2,paired_delta,post_evaluation_wall_runtime,mean,8.534661280029104,5
medium_large,1_to_2,paired_delta,post_evaluation_wall_runtime,median,8.20837660007237,5
medium_large,1_to_2,paired_delta,post_evaluation_wall_runtime,std,0.6138259284750054,5
medium_large,1_to_2,paired_delta,post_evaluation_wall_runtime,iqr,0.627473199943779,5
medium_large,1_to_2,paired_delta,post_evaluation_wall_runtime,min,8.036865600006422,5
medium_large,1_to_2,paired_delta,post_evaluation_wall_runtime,max,9.506795800029067,5
medium_large,1_to_2,paired_delta,total_wall_runtime,mean,31.786934420009494,5
medium_large,1_to_2,paired_delta,total_wall_runtime,median,33.224789299987606,5
medium_large,1_to_2,paired_delta,total_wall_runtime,std,6.051991235613155,5
medium_large,1_to_2,paired_delta,total_wall_runtime,iqr,2.998929700232111,5
medium_large,1_to_2,paired_delta,total_wall_runtime,min,21.8785562000121,5
medium_large,1_to_2,paired_delta,total_wall_runtime,max,38.0600438999827,5
medium_large,1_to_2,paired_delta,penalized_runtime_par2,mean,19.247805780006455,5
medium_large,1_to_2,paired_delta,penalized_runtime_par2,median,19.001866800012067,5
medium_large,1_to_2,paired_delta,penalized_runtime_par2,std,6.045347997230486,5
medium_large,1_to_2,paired_delta,penalized_runtime_par2,iqr,3.998288600007072,5
medium_large,1_to_2,paired_delta,penalized_runtime_par2,min,10.091521400012425,5
medium_large,1_to_2,paired_delta,penalized_runtime_par2,max,26.450170299998717,5
medium_large,1_to_2,paired_delta,iterations,mean,3.4,5
medium_large,1_to_2,paired_delta,iterations,median,4.0,5
medium_large,1_to_2,paired_delta,iterations,std,2.073644135332772,5
medium_large,1_to_2,paired_delta,iterations,iqr,2.0,5
medium_large,1_to_2,paired_delta,iterations,min,0.0,5
medium_large,1_to_2,paired_delta,iterations,max,5.0,5
medium_large,1_to_2,paired_delta,scenario_block_count,mean,3.4,5
medium_large,1_to_2,paired_delta,scenario_block_count,median,4.0,5
medium_large,1_to_2,paired_delta,scenario_block_count,std,2.073644135332772,5
medium_large,1_to_2,paired_delta,scenario_block_count,iqr,2.0,5
medium_large,1_to_2,paired_delta,scenario_block_count,min,0.0,5
medium_large,1_to_2,paired_delta,scenario_block_count,max,5.0,5
medium_large,1_to_2,paired_delta,certified_farkas_cut_count,mean,3.4,5
medium_large,1_to_2,paired_delta,certified_farkas_cut_count,median,4.0,5
medium_large,1_to_2,paired_delta,certified_farkas_cut_count,std,2.073644135332772,5
medium_large,1_to_2,paired_delta,certified_farkas_cut_count,iqr,2.0,5
medium_large,1_to_2,paired_delta,certified_farkas_cut_count,min,0.0,5
medium_large,1_to_2,paired_delta,certified_farkas_cut_count,max,5.0,5
large,0,level,baseline_robust_cost,mean,25565.85291768582,5
large,0,level,baseline_robust_cost,median,24338.2045780911,5
large,0,level,baseline_robust_cost,std,2967.5125138401095,5
large,0,level,baseline_robust_cost,iqr,819.088997956329,5
large,0,level,baseline_robust_cost,min,23890.80258250088,5
large,0,level,baseline_robust_cost,max,30835.945641925333,5
large,0,level,cost_budget,mean,26204.999240627967,5
large,0,level,cost_budget,median,24946.659692543373,5
large,0,level,cost_budget,std,3041.700326686112,5
large,0,level,cost_budget,iqr,839.5662229052359,5
large,0,level,cost_budget,min,24488.0726470634,5
large,0,level,cost_budget,max,31606.844282973463,5
large,0,level,actual_robust_cost,mean,26170.039858581138,5
large,0,level,actual_robust_cost,median,24909.363139497866,5
large,0,level,actual_robust_cost,std,3058.651804568458,5
large,0,level,actual_robust_cost,iqr,754.1958657165997,5
large,0,level,actual_robust_cost,min,24435.942647063406,5
large,0,level,actual_robust_cost,max,31606.84428297347,5
large,0,level,actual_price_of_fairness,mean,0.02356841098920235,5
large,0,level,actual_price_of_fairness,median,0.023467571717303848,5
large,0,level,actual_price_of_fairness,std,0.0014764826728929075,5
large,0,level,actual_price_of_fairness,iqr,0.002182011249725724,5
large,0,level,actual_price_of_fairness,min,0.021556494478433663,5
large,0,level,actual_price_of_fairness,max,0.025000000000000133,5
large,0,level,objective_t,mean,0.030084603978742193,5
large,0,level,objective_t,median,0.0,5
large,0,level,objective_t,std,0.06168548745499704,5
large,0,level,objective_t,iqr,0.010279730454609701,5
large,0,level,objective_t,min,0.0,5
large,0,level,objective_t,max,0.14014328943910126,5
large,0,level,robust_minimum_fill_rate,mean,0.9699153960212579,5
large,0,level,robust_minimum_fill_rate,median,1.0,5
large,0,level,robust_minimum_fill_rate,std,0.06168548745499704,5
large,0,level,robust_minimum_fill_rate,iqr,0.010279730454609726,5
large,0,level,robust_minimum_fill_rate,min,0.8598567105608987,5
large,0,level,robust_minimum_fill_rate,max,1.0,5
large,0,level,wminfr,mean,0.9699153960212576,5
large,0,level,wminfr,median,1.0,5
large,0,level,wminfr,std,0.061685487454997086,5
large,0,level,wminfr,iqr,0.010279730454609726,5
large,0,level,wminfr,min,0.8598567105608986,5
large,0,level,wminfr,max,1.0,5
large,0,level,minimum_weighted_mean_fill_rate,mean,0.9699153960212579,5
large,0,level,minimum_weighted_mean_fill_rate,median,1.0,5
large,0,level,minimum_weighted_mean_fill_rate,std,0.06168548745499704,5
large,0,level,minimum_weighted_mean_fill_rate,iqr,0.010279730454609726,5
large,0,level,minimum_weighted_mean_fill_rate,min,0.8598567105608987,5
large,0,level,minimum_weighted_mean_fill_rate,max,1.0,5
large,0,level,inventory,mean,5997.556971271682,5
large,0,level,inventory,median,6115.0,5
large,0,level,inventory,std,505.6697509121058,5
large,0,level,inventory,iqr,210.8399922690296,5
large,0,level,inventory,min,5131.6248486274435,5
large,0,level,inventory,max,6430.0,5
large,0,level,opened_warehouses,mean,8.0,5
large,0,level,opened_warehouses,median,8.0,5
large,0,level,opened_warehouses,std,0.0,5
large,0,level,opened_warehouses,iqr,0.0,5
large,0,level,opened_warehouses,min,8.0,5
large,0,level,opened_warehouses,max,8.0,5
large,0,level,algorithm_runtime,mean,0.11698477999598253,5
large,0,level,algorithm_runtime,median,0.11490319999575149,5
large,0,level,algorithm_runtime,std,0.030606986409792616,5
large,0,level,algorithm_runtime,iqr,0.03480040001159068,5
large,0,level,algorithm_runtime,min,0.0826292999990983,5
large,0,level,algorithm_runtime,max,0.16090499999700114,5
large,0,level,master_runtime,mean,0.02351655999664217,5
large,0,level,master_runtime,median,0.020096300009754486,5
large,0,level,master_runtime,std,0.008211693124583792,5
large,0,level,master_runtime,iqr,0.009432200007722713,5
large,0,level,master_runtime,min,0.016521099998499267,5
large,0,level,master_runtime,max,0.03624219998891931,5
large,0,level,separation_runtime,mean,0.03768736000347417,5
large,0,level,separation_runtime,median,0.03843530001176987,5
large,0,level,separation_runtime,std,0.0082029595848865,5
large,0,level,separation_runtime,iqr,0.007137200009310618,5
large,0,level,separation_runtime,min,0.025596400009817444,5
large,0,level,separation_runtime,max,0.04747090001183096,5
large,0,level,post_evaluation_wall_runtime,mean,0.014798760000849143,5
large,0,level,post_evaluation_wall_runtime,median,0.012334700004430488,5
large,0,level,post_evaluation_wall_runtime,std,0.006830958512114063,5
large,0,level,post_evaluation_wall_runtime,iqr,0.006247399986023083,5
large,0,level,post_evaluation_wall_runtime,min,0.008286199998110533,5
large,0,level,post_evaluation_wall_runtime,max,0.025613500009058043,5
large,0,level,total_wall_runtime,mean,0.1387884999916423,5
large,0,level,total_wall_runtime,median,0.13239609998709057,5
large,0,level,total_wall_runtime,std,0.04034943165677347,5
large,0,level,total_wall_runtime,iqr,0.04360030002135318,5
large,0,level,total_wall_runtime,min,0.09514069999568164,5
large,0,level,total_wall_runtime,max,0.19852780000655912,5
large,0,level,penalized_runtime_par2,mean,0.11698477999598253,5
large,0,level,penalized_runtime_par2,median,0.11490319999575149,5
large,0,level,penalized_runtime_par2,std,0.030606986409792616,5
large,0,level,penalized_runtime_par2,iqr,0.03480040001159068,5
large,0,level,penalized_runtime_par2,min,0.0826292999990983,5
large,0,level,penalized_runtime_par2,max,0.16090499999700114,5
large,0,level,iterations,mean,1.0,5
large,0,level,iterations,median,1.0,5
large,0,level,iterations,std,0.0,5
large,0,level,iterations,iqr,0.0,5
large,0,level,iterations,min,1.0,5
large,0,level,iterations,max,1.0,5
large,0,level,scenario_block_count,mean,1.0,5
large,0,level,scenario_block_count,median,1.0,5
large,0,level,scenario_block_count,std,0.0,5
large,0,level,scenario_block_count,iqr,0.0,5
large,0,level,scenario_block_count,min,1.0,5
large,0,level,scenario_block_count,max,1.0,5
large,0,level,certified_farkas_cut_count,mean,0.0,5
large,0,level,certified_farkas_cut_count,median,0.0,5
large,0,level,certified_farkas_cut_count,std,0.0,5
large,0,level,certified_farkas_cut_count,iqr,0.0,5
large,0,level,certified_farkas_cut_count,min,0.0,5
large,0,level,certified_farkas_cut_count,max,0.0,5
large,1,level,baseline_robust_cost,mean,26200.563499207616,5
large,1,level,baseline_robust_cost,median,24749.842870790126,5
large,1,level,baseline_robust_cost,std,3481.3878305282497,5
large,1,level,baseline_robust_cost,iqr,919.5740700843235,5
large,1,level,baseline_robust_cost,min,24311.475744141753,5
large,1,level,baseline_robust_cost,max,32390.9769806159,5
large,1,level,cost_budget,mean,26855.577586687803,5
large,1,level,cost_budget,median,25368.588942559876,5
large,1,level,cost_budget,std,3568.4225262914542,5
large,1,level,cost_budget,iqr,942.5634218364321,5
large,1,level,cost_budget,min,24919.262637745294,5
large,1,level,cost_budget,max,33200.75140513129,5
large,1,level,actual_robust_cost,mean,26734.599034209707,5
large,1,level,actual_robust_cost,median,25199.46269700223,5
large,1,level,actual_robust_cost,std,3631.7545390959294,5
large,1,level,actual_robust_cost,iqr,728.1384163324401,5
large,1,level,actual_robust_cost,min,24707.32284074384,5
large,1,level,actual_robust_cost,max,33200.75140513132,5
large,1,level,actual_price_of_fairness,mean,0.020114719037655427,5
large,1,level,actual_price_of_fairness,median,0.0181665729580347,5
large,1,level,actual_price_of_fairness,std,0.004519605743298868,5
large,1,level,actual_price_of_fairness,iqr,0.008658601865977333,5
large,1,level,actual_price_of_fairness,min,0.01611520823765855,5
large,1,level,actual_price_of_fairness,max,0.0250000000000008,5
large,1,level,objective_t,mean,0.03243264805552838,5
large,1,level,objective_t,median,0.001057934352594126,5
large,1,level,objective_t,std,0.06349903829998717,5
large,1,level,objective_t,iqr,0.015709319705103433,5
large,1,level,objective_t,min,0.0,5
large,1,level,objective_t,max,0.14539598621994435,5
large,1,level,robust_minimum_fill_rate,mean,0.9675673519444716,5
large,1,level,robust_minimum_fill_rate,median,0.9989420656474058,5
large,1,level,robust_minimum_fill_rate,std,0.06349903829998715,5
large,1,level,robust_minimum_fill_rate,iqr,0.015709319705103475,5
large,1,level,robust_minimum_fill_rate,min,0.8546040137800557,5
large,1,level,robust_minimum_fill_rate,max,1.0,5
large,1,level,wminfr,mean,0.9675673519444714,5
large,1,level,wminfr,median,0.9989420656474057,5
large,1,level,wminfr,std,0.06349903829998708,5
large,1,level,wminfr,iqr,0.015709319705104363,5
large,1,level,wminfr,min,0.8546040137800557,5
large,1,level,wminfr,max,1.0,5
large,1,level,minimum_weighted_mean_fill_rate,mean,0.9675673519444716,5
large,1,level,minimum_weighted_mean_fill_rate,median,0.9989420656474058,5
large,1,level,minimum_weighted_mean_fill_rate,std,0.06349903829998715,5
large,1,level,minimum_weighted_mean_fill_rate,iqr,0.015709319705103475,5
large,1,level,minimum_weighted_mean_fill_rate,min,0.8546040137800557,5
large,1,level,minimum_weighted_mean_fill_rate,max,1.0,5
large,1,level,inventory,mean,6151.870817337518,5
large,1,level,inventory,median,6347.90438249798,5
large,1,level,inventory,std,617.6564339775584,5
large,1,level,inventory,iqr,485.44277786470593,5
large,1,level,inventory,min,5133.452482054314,5
large,1,level,inventory,max,6693.24,5
large,1,level,opened_warehouses,mean,8.0,5
large,1,level,opened_warehouses,median,8.0,5
large,1,level,opened_warehouses,std,0.0,5
large,1,level,opened_warehouses,iqr,0.0,5
large,1,level,opened_warehouses,min,8.0,5
large,1,level,opened_warehouses,max,8.0,5
large,1,level,algorithm_runtime,mean,9.910346779995598,5
large,1,level,algorithm_runtime,median,9.063899599990691,5
large,1,level,algorithm_runtime,std,4.0274948522013645,5
large,1,level,algorithm_runtime,iqr,3.722164499995415,5
large,1,level,algorithm_runtime,min,5.8194991999916965,5
large,1,level,algorithm_runtime,max,16.2021473999921,5
large,1,level,master_runtime,mean,3.002588240001933,5
large,1,level,master_runtime,median,3.4984568000072613,5
large,1,level,master_runtime,std,1.263802175823915,5
large,1,level,master_runtime,iqr,2.0177473000076134,5
large,1,level,master_runtime,min,1.4737620999949286,5
large,1,level,master_runtime,max,4.317910199984908,5
large,1,level,separation_runtime,mean,6.6087798400083555,5
large,1,level,separation_runtime,median,5.691470599980676,5
large,1,level,separation_runtime,std,3.073929512737237,5
large,1,level,separation_runtime,iqr,2.324592600009055,5
large,1,level,separation_runtime,min,3.5365107000106946,5
large,1,level,separation_runtime,max,11.544970100017963,5
large,1,level,post_evaluation_wall_runtime,mean,0.940203319999273,5
large,1,level,post_evaluation_wall_runtime,median,0.87825980001071,5
large,1,level,post_evaluation_wall_runtime,std,0.15025338212492728,5
large,1,level,post_evaluation_wall_runtime,iqr,0.18228550000640098,5
large,1,level,post_evaluation_wall_runtime,min,0.8098462000052677,5
large,1,level,post_evaluation_wall_runtime,max,1.1686888999829534,5
large,1,level,total_wall_runtime,mean,10.918306480004684,5
large,1,level,total_wall_runtime,median,9.963305299999774,5
large,1,level,total_wall_runtime,std,4.012336470186803,5
large,1,level,total_wall_runtime,iqr,3.7916756000049645,5
large,1,level,total_wall_runtime,min,7.080409200003487,5
large,1,level,total_wall_runtime,max,17.27045990001352,5
large,1,level,penalized_runtime_par2,mean,9.910346779995598,5
large,1,level,penalized_runtime_par2,median,9.063899599990691,5
large,1,level,penalized_runtime_par2,std,4.0274948522013645,5
large,1,level,penalized_runtime_par2,iqr,3.722164499995415,5
large,1,level,penalized_runtime_par2,min,5.8194991999916965,5
large,1,level,penalized_runtime_par2,max,16.2021473999921,5
large,1,level,iterations,mean,3.0,5
large,1,level,iterations,median,2.0,5
large,1,level,iterations,std,1.4142135623730951,5
large,1,level,iterations,iqr,2.0,5
large,1,level,iterations,min,2.0,5
large,1,level,iterations,max,5.0,5
large,1,level,scenario_block_count,mean,15.0,5
large,1,level,scenario_block_count,median,14.0,5
large,1,level,scenario_block_count,std,1.4142135623730951,5
large,1,level,scenario_block_count,iqr,2.0,5
large,1,level,scenario_block_count,min,14.0,5
large,1,level,scenario_block_count,max,17.0,5
large,1,level,certified_farkas_cut_count,mean,2.0,5
large,1,level,certified_farkas_cut_count,median,1.0,5
large,1,level,certified_farkas_cut_count,std,1.4142135623730951,5
large,1,level,certified_farkas_cut_count,iqr,2.0,5
large,1,level,certified_farkas_cut_count,min,1.0,5
large,1,level,certified_farkas_cut_count,max,4.0,5
large,2,level,baseline_robust_cost,mean,26789.544403195516,5
large,2,level,baseline_robust_cost,median,25124.566156385263,5
large,2,level,baseline_robust_cost,std,3976.099218287541,5
large,2,level,baseline_robust_cost,iqr,956.5149795180478,5
large,2,level,baseline_robust_cost,min,24635.49899448111,5
large,2,level,baseline_robust_cost,max,33865.211914745116,5
large,2,level,cost_budget,mean,27459.2830132754,5
large,2,level,cost_budget,median,25752.68031029489,5
large,2,level,cost_budget,std,4075.501698744728,5
large,2,level,cost_budget,iqr,980.4278540060004,5
large,2,level,cost_budget,min,25251.386469343135,5
large,2,level,cost_budget,max,34711.84221261374,5
large,2,level,actual_robust_cost,mean,27405.534689377626,5
large,2,level,actual_robust_cost,median,25725.625285312664,5
large,2,level,actual_robust_cost,std,4104.849578046592,5
large,2,level,actual_robust_cost,iqr,931.2468717603297,5
large,2,level,actual_robust_cost,min,25156.610899216932,5
large,2,level,actual_robust_cost,max,34711.84221261373,5
large,2,level,actual_price_of_fairness,mean,0.022855940239214955,5
large,2,level,actual_price_of_fairness,median,0.023923164491126858,5
large,2,level,actual_price_of_fairness,std,0.0025769873429882526,5
large,2,level,actual_price_of_fairness,iqr,0.003815403739433121,5
large,2,level,actual_price_of_fairness,min,0.019189182258801285,5
large,2,level,actual_price_of_fairness,max,0.02499999999999969,5
large,2,level,objective_t,mean,0.03585648311400403,5
large,2,level,objective_t,median,0.005798056682942115,5
large,2,level,objective_t,std,0.0645422062823083,5
large,2,level,objective_t,iqr,0.01958141402537117,5
large,2,level,objective_t,min,0.0,5
large,2,level,objective_t,max,0.1503253803642301,5
large,2,level,robust_minimum_fill_rate,mean,0.964143516885996,5
large,2,level,robust_minimum_fill_rate,median,0.9942019433170579,5
large,2,level,robust_minimum_fill_rate,std,0.06454220628230835,5
large,2,level,robust_minimum_fill_rate,iqr,0.01958141402537117,5
large,2,level,robust_minimum_fill_rate,min,0.8496746196357698,5
large,2,level,robust_minimum_fill_rate,max,1.0,5
large,2,level,wminfr,mean,0.9641435168859959,5
large,2,level,wminfr,median,0.9942019433170577,5
large,2,level,wminfr,std,0.06454220628230825,5
large,2,level,wminfr,iqr,0.019581414025371502,5
large,2,level,wminfr,min,0.8496746196357698,5
large,2,level,wminfr,max,1.0,5
large,2,level,minimum_weighted_mean_fill_rate,mean,0.964143516885996,5
large,2,level,minimum_weighted_mean_fill_rate,median,0.9942019433170579,5
large,2,level,minimum_weighted_mean_fill_rate,std,0.06454220628230829,5
large,2,level,minimum_weighted_mean_fill_rate,iqr,0.01958141402537128,5
large,2,level,minimum_weighted_mean_fill_rate,min,0.84967461963577,5
large,2,level,minimum_weighted_mean_fill_rate,max,1.0,5
large,2,level,inventory,mean,6227.586312700186,5
large,2,level,inventory,median,6352.360653446343,5
large,2,level,inventory,std,694.9461253378315,5
large,2,level,inventory,iqr,636.043139894663,5
large,2,level,inventory,min,5135.017060514972,5
large,2,level,inventory,max,6922.5999999999985,5
large,2,level,opened_warehouses,mean,8.0,5
large,2,level,opened_warehouses,median,8.0,5
large,2,level,opened_warehouses,std,0.0,5
large,2,level,opened_warehouses,iqr,0.0,5
large,2,level,opened_warehouses,min,8.0,5
large,2,level,opened_warehouses,max,8.0,5
large,2,level,algorithm_runtime,mean,76.23086317999987,5
large,2,level,algorithm_runtime,median,76.71732679998968,5
large,2,level,algorithm_runtime,std,10.691302678695777,5
large,2,level,algorithm_runtime,iqr,7.200315999987652,5
large,2,level,algorithm_runtime,min,63.026733300008345,5
large,2,level,algorithm_runtime,max,92.09749060000468,5
large,2,level,master_runtime,mean,10.245620159996907,5
large,2,level,master_runtime,median,10.182472600004985,5
large,2,level,master_runtime,std,1.9464834720302895,5
large,2,level,master_runtime,iqr,2.189597999997204,5
large,2,level,master_runtime,min,7.851284800010035,5
large,2,level,master_runtime,max,12.89200459998392,5
large,2,level,separation_runtime,mean,65.4701044599904,5
large,2,level,separation_runtime,median,64.75086499997997,5
large,2,level,separation_runtime,std,12.448605566104188,5
large,2,level,separation_runtime,iqr,8.3434473000234,5
large,2,level,separation_runtime,min,49.86799450000399,5
large,2,level,separation_runtime,max,83.88041530000919,5
large,2,level,post_evaluation_wall_runtime,mean,44.771341000011304,5
large,2,level,post_evaluation_wall_runtime,median,46.81968960008817,5
large,2,level,post_evaluation_wall_runtime,std,3.9979870921756913,5
large,2,level,post_evaluation_wall_runtime,iqr,6.267444300276111,5
large,2,level,post_evaluation_wall_runtime,min,39.90285739999672,5
large,2,level,post_evaluation_wall_runtime,max,48.738624100005836,5
large,2,level,total_wall_runtime,mean,144.84282399997755,5
large,2,level,total_wall_runtime,median,141.59596940000483,5
large,2,level,total_wall_runtime,std,12.14384343959891,5
large,2,level,total_wall_runtime,iqr,11.271817899949383,5
large,2,level,total_wall_runtime,min,132.8293585000647,5
large,2,level,total_wall_runtime,max,163.92658720003965,5
large,2,level,penalized_runtime_par2,mean,76.23086317999987,5
large,2,level,penalized_runtime_par2,median,76.71732679998968,5
large,2,level,penalized_runtime_par2,std,10.691302678695777,5
large,2,level,penalized_runtime_par2,iqr,7.200315999987652,5
large,2,level,penalized_runtime_par2,min,63.026733300008345,5
large,2,level,penalized_runtime_par2,max,92.09749060000468,5
large,2,level,iterations,mean,7.6,5
large,2,level,iterations,median,9.0,5
large,2,level,iterations,std,1.949358868961793,5
large,2,level,iterations,iqr,3.0,5
large,2,level,iterations,min,5.0,5
large,2,level,iterations,max,9.0,5
large,2,level,scenario_block_count,mean,19.6,5
large,2,level,scenario_block_count,median,21.0,5
