experiment_name,instance_size,method,variant_name,num_runs,num_completed,completed_rate,num_solved,solved_rate,num_success,success_rate,mean_objective,std_objective,mean_runtime,std_runtime,mean_final_gap,mean_iterations,mean_cuts_added,mean_cuts_skipped,mean_master_time,mean_subproblem_time,mean_valid_UB_rate,speedup_vs_standard_benders,runtime_saving_vs_standard
small_correctness,small,monolithic_gurobi,monolithic_gurobi,3,3,1.0,3,1.0,3,1.0,6029.924909262694,864.5147011117913,0.12296676666786273,0.025406505800704086,0.0,0.0,0.0,,0.0,0.0,,4.199027758940468,0.7618496334369725
small_correctness,small,proposed_adaptive_benders,proposed_adaptive_benders,3,3,1.0,3,1.0,3,1.0,6029.924909262694,864.5147011117899,0.4380391000110346,0.2250877631744271,2.826278030336544e-05,42.333333333333336,42.333333333333336,0.0,0.07728416656997676,0.3435526665222521,1.0,1.1787551993703393,0.15164743236409536
small_correctness,small,scenario_benders_full,scenario_benders_full,3,3,1.0,3,1.0,3,1.0,6029.924909262692,864.51470111179,1.666097233343559,0.6386109921523028,3.2806784376560387e-06,16.333333333333332,16.333333333333332,0.0,0.0378393332939595,1.6244770999765024,1.0,0.30991040398603104,-2.2267390417943957
small_correctness,small,standard_benders,standard_benders,3,3,1.0,3,1.0,3,1.0,6029.924909262694,864.5147011117899,0.516340866665511,0.23900581109728256,2.826278030336544e-05,42.333333333333336,42.333333333333336,0.0,0.09434809997522582,0.40024923333354917,1.0,1.0,0.0
