iteration,elapsed_time,lower_bound,upper_bound,gap,master_time,subproblem_time,core_point_stage1_runtime,core_point_stage2_runtime,cuts_added_total,adversarial_pattern
39,2.5890744000207633,107700.73423253704,135131.3398703899,0.20299218274726422,0.006491500185802579,0.059356800047680736,0.008486599894240499,0.012510600034147501,39,"[[0, 6], [7, 1]]"
40,2.688740599900484,108056.29371454174,130408.69870612441,0.1714027147986021,0.007620299933478236,0.06848190003074706,0.008287100121378899,0.012068600161001086,40,"[[0, 6], [10, 6]]"
41,2.753876999951899,108283.58048169783,130408.69870612441,0.16965983438179583,0.006849499884992838,0.03234330005943775,0.009561100043356419,0.013141500065103173,41,"[[7, 1], [11, 7]]"
42,2.903439400019124,108283.58048169783,128760.85877934376,0.1590334088462212,0.009291899856179953,0.11479100002907217,0.008617399958893657,0.012639299966394901,42,"[[11, 0], [11, 5]]"
43,3.0111678999383003,108480.21751471506,128760.85877934376,0.1575062597196827,0.008730700006708503,0.07469639996998012,0.008562100119888783,0.012652500066906214,43,"[[2, 7], [11, 7]]"
44,3.072641799924895,108480.21751471506,128760.85877934376,0.1575062597196827,0.006736100185662508,0.03154630004428327,0.008220299845561385,0.012164399959146976,44,"[[0, 6], [4, 6]]"
45,3.169956299941987,108564.72625073827,126145.8029812274,0.13937107945720154,0.0070009001065045595,0.06756020011380315,0.008591099875047803,0.01084420015104115,45,"[[0, 6], [4, 6]]"
46,3.2923665000125766,108771.8369626493,126145.8029812274,0.13772924352595103,0.007231199881061912,0.09090059995651245,0.008920499822124839,0.012188899796456099,46,"[[2, 7], [11, 0]]"
47,3.3909393998328596,108846.1440719414,126145.8029812274,0.13714018620072907,0.01078739995136857,0.061386399902403355,0.009537200210615993,0.013079300057142973,47,"[[0, 6], [4, 6]]"
48,3.479768799850717,108846.1440719414,125889.60848430419,0.13538420380811464,0.008432400180026889,0.057327100075781345,0.008864500094205141,0.010943599976599216,48,"[[0, 6], [11, 6]]"
49,3.5784352999180555,108846.1440719414,125219.19688949015,0.13075513359184443,0.007779200095683336,0.06305660004727542,0.014327300013974309,0.010521600022912025,49,"[[0, 6], [10, 6]]"
50,3.6807895998936146,108846.1440719414,125219.19688949015,0.13075513359184443,0.008030700031667948,0.07049680012278259,0.008384800050407648,0.012154599884524941,50,"[[2, 7], [11, 5]]"
51,3.755788499955088,108846.1440719414,125219.19688949015,0.13075513359184443,0.008349800016731024,0.04210099996998906,0.008619700092822313,0.012526800157502294,51,"[[0, 6], [10, 6]]"
52,3.823991899844259,108846.1440719414,125219.19688949015,0.13075513359184443,0.009119800059124827,0.03501010010950267,0.008529399987310171,0.012545900186523795,52,"[[2, 7], [10, 6]]"
53,3.893203099956736,108846.1440719414,125219.19688949015,0.13075513359184443,0.009262300096452236,0.03513790015131235,0.008562099887058139,0.013258200138807297,53,"[[0, 6], [4, 6]]"
54,3.958618100034073,108846.1440719414,125219.19688949015,0.13075513359184443,0.007930299965664744,0.0333595999982208,0.008505100151523948,0.01259090006351471,54,"[[0, 6], [10, 6]]"
55,4.025346299866214,108885.9061829187,125219.19688949015,0.13043759353436912,0.008299200097098947,0.0355320000089705,0.008258200017735362,0.01178640010766685,55,"[[0, 6], [10, 6]]"
56,4.089428599923849,108885.9061829187,125219.19688949015,0.13043759353436912,0.009548700181767344,0.02915080008096993,0.009046700084581971,0.012840399984270334,56,"[[0, 6], [10, 6]]"
57,4.184031100012362,108992.57591880027,125118.14838710721,0.12888276142335078,0.0098946001380682,0.059214199893176556,0.008748900145292282,0.012261299882084131,57,"[[2, 7], [7, 1]]"
58,4.267908799927682,109197.67331250725,123861.34714510402,0.11838781161824621,0.010307400021702051,0.049475899897515774,0.008376499870792031,0.012749100103974342,58,"[[10, 6], [11, 6]]"
59,4.3813871999736875,109722.46303964546,123861.34714510402,0.11415089881829567,0.01296860002912581,0.07602969999425113,0.00864639994688332,0.012730699963867664,59,"[[0, 6], [4, 6]]"
60,4.51490950002335,109728.66165877189,123861.34714510402,0.11410085399584458,0.009441700065508485,0.10009469999931753,0.008428000146523118,0.012215200113132596,60,"[[0, 6], [4, 6]]"
61,4.663318499922752,109921.4225638085,123861.34714510402,0.11254459040369427,0.010463099926710129,0.11312590003944933,0.008862700080499053,0.012735500000417233,61,"[[11, 0], [11, 5]]"
62,4.767710099928081,109954.41936736318,123861.34714510402,0.11227818926794672,0.010574099840596318,0.0702783998567611,0.00829089991748333,0.012062099995091558,62,"[[4, 5], [11, 5]]"
63,4.841604099841788,110060.25654300053,123861.34714510402,0.11142370820442847,0.010059100110083818,0.039842400001361966,0.009006300009787083,0.01203370001167059,63,"[[0, 6], [4, 6]]"
64,4.968393299961463,110188.55030432157,123861.34714510402,0.11038792291484381,0.010385100031271577,0.09110219986177981,0.008531800005584955,0.013435499975457788,64,"[[0, 6], [4, 6]]"
65,5.072821599896997,110385.21442875668,123861.34714510402,0.10880014651027498,0.01035319990478456,0.06969180004671216,0.008408800000324845,0.012545999838039279,65,"[[0, 6], [2, 7]]"
66,5.1863152999430895,110408.26381165953,123861.34714510402,0.10861405630994918,0.010471400106325746,0.07497800001874566,0.008370600175112486,0.016560900025069714,66,"[[0, 6], [2, 7]]"
67,5.319809899898246,110517.49354086036,123861.34714510402,0.10773218531695192,0.011052499990910292,0.09692450007423759,0.008778000017628074,0.011373199988156557,67,"[[2, 7], [11, 7]]"
68,5.4498089998960495,110568.5450637597,123295.9947576675,0.10322678947457307,0.011411699932068586,0.09027769998647273,0.011202499968931079,0.013196000130847096,68,"[[2, 7], [11, 0]]"
69,5.570922399871051,110590.30876622116,123295.9947576675,0.10305027358284242,0.011644999962300062,0.08395610004663467,0.009427800076082349,0.012320100096985698,69,"[[0, 6], [2, 7]]"
70,5.700330300023779,110735.16550595102,123142.91816183312,0.1007589623592967,0.011809400049969554,0.09349050000309944,0.008823500014841557,0.011875399854034185,70,"[[0, 6], [2, 7]]"
71,5.803458399837837,110879.89294320285,123142.91816183312,0.0995836821287143,0.011619700118899345,0.06726159993559122,0.00853130011819303,0.012357699917629361,71,"[[0, 6], [11, 0]]"
72,5.913147399900481,111430.41617768962,123142.91816183312,0.09511307803142242,0.010596100008115172,0.07377939997240901,0.00834880000911653,0.01364689995534718,72,"[[2, 7], [11, 0]]"
73,6.043251099996269,111430.41617768962,123142.91816183312,0.09511307803142242,0.014129699906334281,0.09267419995740056,0.00866859988309443,0.011498600011691451,73,"[[2, 7], [11, 0]]"
74,6.142152999993414,111449.4891156472,123142.91816183312,0.09495819346118255,0.010718199890106916,0.06425219983793795,0.008727299980819225,0.011983499862253666,74,"[[2, 7], [7, 1]]"
75,6.262090399861336,111572.01623617709,123142.91816183312,0.09396319413553016,0.010864899959415197,0.08373910002410412,0.008817499969154596,0.013144399970769882,75,"[[0, 6], [4, 6]]"
76,6.392117299837992,111670.28588334372,122714.179258847,0.08999688090002912,0.011696700006723404,0.09253649995662272,0.008558300090953708,0.012040599947795272,76,"[[0, 6], [2, 7]]"
77,6.5379522000439465,111782.58660314178,122714.179258847,0.08908174036389613,0.012759200064465404,0.10874720010906458,0.008546500001102686,0.012544200057163835,77,"[[2, 7], [11, 5]]"
78,6.623872200027108,112126.89511825892,122714.179258847,0.08627596423275424,0.012257799971848726,0.049024000065401196,0.009009400149807334,0.01245859987102449,78,"[[0, 6], [10, 6]]"
79,6.734819900011644,112126.89511825892,121248.85076668765,0.07523333698215084,0.01197430002503097,0.0705568001139909,0.011591400019824505,0.013154299929738045,79,"[[0, 6], [2, 7]]"
80,6.832131400005892,112126.89511825892,121248.85076668765,0.07523333698215084,0.012518499977886677,0.06202870002016425,0.008397399913519621,0.011008300120010972,80,"[[0, 6], [2, 7]]"
81,6.926095299888402,112126.89511825892,121248.85076668765,0.07523333698215084,0.012169199995696545,0.05398539989255369,0.014320200076326728,0.010274500120431185,81,"[[0, 6], [2, 7]]"
82,7.016990799922496,112126.89511825892,121248.85076668765,0.07523333698215084,0.012051600031554699,0.05711159994825721,0.008355099940672517,0.010032899910584092,82,"[[0, 6], [2, 7]]"
83,7.1204635999165475,112126.89511825892,121248.85076668765,0.07523333698215084,0.014480200130492449,0.06502459989860654,0.00839820015244186,0.012382799992337823,83,"[[0, 6], [7, 1]]"
84,7.246817899867892,112211.52108653284,121248.85076668765,0.07453538423671197,0.012734999880194664,0.0891189998947084,0.008491500047966838,0.01260890020057559,84,"[[0, 6], [2, 7]]"
85,7.374287500046194,112574.11275397433,121248.85076668765,0.07154490915056698,0.01251189992763102,0.09197830012999475,0.008565600030124187,0.01108530000783503,85,"[[0, 6], [2, 7]]"
86,7.530428000027314,112623.5455701062,121248.85076668765,0.07113721195740355,0.013011600123718381,0.11677620001137257,0.008749299915507436,0.01227080007083714,86,"[[0, 6], [11, 0]]"
87,7.649746099952608,112623.5455701062,121248.85076668765,0.07113721195740355,0.013794400030747056,0.08151070005260408,0.008529899874702096,0.012234299909323454,87,"[[2, 7], [7, 1]]"
88,7.735442699864507,112797.67211922836,121248.85076668765,0.06970110309516601,0.014142399886623025,0.041992600075900555,0.00870450004003942,0.01778720016591251,88,"[[0, 6], [2, 7]]"
89,7.866865399992093,112797.67211922836,121236.24836096722,0.06960439930980011,0.015696100192144513,0.08990429993718863,0.009928399929776788,0.012044800212606788,89,"[[2, 7], [11, 0]]"
90,7.993583800038323,112797.67211922836,120673.27009971961,0.06526381504357318,0.013817899860441685,0.08963410020805895,0.00863769999705255,0.011370199965313077,90,"[[0, 6], [11, 0]]"
91,8.137742899823934,112797.67211922836,120673.27009971961,0.06526381504357318,0.014077800093218684,0.10618310002610087,0.008936800062656403,0.011359400115907192,91,"[[0, 6], [2, 7]]"
92,8.246798399835825,112840.47124963319,120673.27009971961,0.06490914552670779,0.013898999895900488,0.0721340999007225,0.008695299969986081,0.01123479986563325,92,"[[0, 6], [7, 1]]"
93,8.336332499980927,112917.12366884857,120673.27009971961,0.06427393924488554,0.014212300069630146,0.051753300009295344,0.008584300056099892,0.011611100053414702,93,"[[0, 6], [2, 7]]"
94,8.459184400038794,112935.01869626078,120673.27009971961,0.06412564602802459,0.014557800022885203,0.08312510000541806,0.009408799931406975,0.012378699844703078,94,"[[0, 6], [2, 7]]"
95,8.60241139982827,113079.87756135334,120673.27009971961,0.06292522388836727,0.01554060005582869,0.10321729979477823,0.008846699958667159,0.012365699978545308,95,"[[0, 6], [11, 0]]"
96,8.741352499928325,113079.87756135334,119957.58479331246,0.05733449238586663,0.015146800084039569,0.0981253997888416,0.008773099863901734,0.011294799856841564,96,"[[0, 6], [2, 7]]"
97,8.892245299881324,113241.46271704871,119957.58479331246,0.0559874733042989,0.016689099837094545,0.11054529994726181,0.008567299926653504,0.01189010008238256,97,"[[0, 6], [11, 0]]"
98,9.021324899978936,113268.0034235152,119957.58479331246,0.05576622254710651,0.016386300092563033,0.08840129990130663,0.008834199979901314,0.012128900038078427,98,"[[0, 6], [2, 7]]"
99,9.157987399958074,113334.97690220804,119957.58479331246,0.05520791288450167,0.02227099984884262,0.09076399984769523,0.008777900133281946,0.011494900099933147,99,"[[0, 6], [2, 7]]"
100,9.287432000041008,113375.63385081297,119957.58479331246,0.054868985182056025,0.01610319991596043,0.08942630002275109,0.008527599973604083,0.012180399848148227,100,"[[0, 6], [10, 6]]"
101,9.417757999850437,113521.7502596193,119957.58479331246,0.0536509179038753,0.016860799863934517,0.08822689997032285,0.00896779983304441,0.01257440005429089,101,"[[0, 6], [2, 7]]"
102,9.539598200004548,113580.91474706537,119754.17537448398,0.05154943957581581,0.017069300170987844,0.08027959987521172,0.008841099916025996,0.01205869996920228,102,"[[0, 6], [10, 6]]"
103,9.679876999929547,113610.55560788822,119474.139461482,0.049078268150943044,0.016306599834933877,0.0942293000407517,0.014582199975848198,0.011660100193694234,103,"[[2, 7], [11, 0]]"
104,9.792231699917465,113739.0894090035,119474.139461482,0.04800243867274273,0.020255199866369367,0.06791940005496144,0.00837369984947145,0.012499700067564845,104,"[[0, 6], [7, 1]]"
105,9.93819410004653,113821.80914339646,119474.139461482,0.047310073490069646,0.03364260005764663,0.0874201999977231,0.008748600026592612,0.01133989985100925,105,"[[0, 6], [7, 1]]"
106,10.11852109991014,114001.12961393046,119474.139461482,0.045809158971310424,0.045238699996843934,0.10964729986153543,0.008566299919039011,0.013308400055393577,106,"[[0, 6], [11, 0]]"
107,10.240222200052813,114001.12961393046,119474.139461482,0.045809158971310424,0.015662299934774637,0.08222900005057454,0.008464699843898416,0.012198599986732006,107,"[[11, 0], [11, 5]]"
108,10.36331559997052,114001.12961393046,119474.139461482,0.045809158971310424,0.016270200023427606,0.08387609990313649,0.008777400013059378,0.011042900150641799,108,"[[0, 6], [11, 0]]"
109,10.4883287998382,114001.12961393046,119474.139461482,0.045809158971310424,0.01643499988131225,0.08478869986720383,0.009059000061824918,0.011502800043672323,109,"[[7, 1], [11, 0]]"
110,10.661463999887928,114001.12961393046,119474.139461482,0.045809158971310424,0.017705699894577265,0.1314206998795271,0.008427999913692474,0.012107300106436014,110,"[[2, 7], [11, 0]]"
111,10.82836309983395,114001.12961393046,119474.139461482,0.045809158971310424,0.016166300047188997,0.1248081000521779,0.008962299907580018,0.01345740002579987,111,"[[0, 6], [11, 0]]"
112,10.949811599915847,114001.12961393046,119474.139461482,0.045809158971310424,0.017185600008815527,0.07816519984044135,0.0087697000708431,0.013571100076660514,112,"[[0, 6], [11, 0]]"
113,11.05885099992156,114001.12961393046,119474.139461482,0.045809158971310424,0.019105599960312247,0.06597950006835163,0.008712799986824393,0.011738999979570508,113,"[[2, 7], [11, 7]]"
114,11.184469799976796,114001.12961393046,119474.139461482,0.045809158971310424,0.018188499845564365,0.0807417999021709,0.009219100000336766,0.01227840012870729,114,"[[0, 6], [10, 6]]"
115,11.340264299884439,114578.8898358106,119474.139461482,0.040973298889084,0.04765839991159737,0.08309329999610782,0.008697000099346042,0.01302449987269938,115,"[[0, 6], [4, 6]]"
116,11.476361299864948,114578.8898358106,119474.139461482,0.040973298889084,0.019342599902302027,0.09157359995879233,0.008513099979609251,0.01332110003568232,116,"[[2, 7], [11, 0]]"
117,11.618810900021344,114578.8898358106,119474.139461482,0.040973298889084,0.018420400097966194,0.09797800006344914,0.00896809995174408,0.013546499889343977,117,"[[2, 7], [11, 0]]"
118,11.77268739999272,114578.8898358106,119474.139461482,0.040973298889084,0.018411000026389956,0.111181799788028,0.008478600066155195,0.012443100102245808,118,"[[7, 1], [11, 0]]"
119,11.92558449995704,114578.8898358106,119474.139461482,0.040973298889084,0.01866649999283254,0.10927229980006814,0.008614300051704049,0.012933799996972084,119,"[[11, 0], [11, 5]]"
120,12.07462970004417,114578.8898358106,119474.139461482,0.040973298889084,0.02127150003798306,0.10198660008609295,0.009081699885427952,0.013130999868735671,120,"[[0, 6], [11, 0]]"
121,12.229062699945644,114700.53262860377,119474.139461482,0.03995514723432864,0.04592570010572672,0.0831379999872297,0.00915660010650754,0.012827900005504489,121,"[[7, 1], [11, 0]]"
122,12.41065079998225,114715.89689108708,119474.139461482,0.0398265481705266,0.04964910005219281,0.10648329998366535,0.008737999945878983,0.012349599972367287,122,"[[11, 0], [11, 5]]"
123,12.590913999825716,114715.89689108708,119474.139461482,0.0398265481705266,0.0535816999617964,0.10299309995025396,0.008526699850335717,0.011798999970778823,123,"[[0, 6], [7, 1]]"
124,12.758079299936071,114749.5049514761,119474.139461482,0.03954524829642402,0.054610100109130144,0.08738410007208586,0.00851159985177219,0.013196500018239021,124,"[[0, 6], [11, 0]]"
125,12.925377700012177,114749.5049514761,119474.139461482,0.03954524829642402,0.04562720004469156,0.09060130012221634,0.00851770001463592,0.019092899980023503,125,"[[0, 6], [11, 0]]"
126,13.090449299896136,114961.56990836954,119474.139461482,0.03777026202869032,0.06135490001179278,0.07906429981812835,0.00848509999923408,0.01268839999102056,126,"[[2, 7], [7, 1]]"
127,13.252968299901113,114961.56990836954,119474.139461482,0.03777026202869032,0.024156700121238828,0.11286089988425374,0.00896250014193356,0.01302940002642572,127,"[[0, 6], [4, 6]]"
128,13.398848199984059,114961.56990836954,119474.139461482,0.03777026202869032,0.020185899920761585,0.099055300001055,0.010020799934864044,0.012753099901601672,128,"[[0, 6], [11, 0]]"
129,13.569612100021914,114961.56990836954,119474.139461482,0.03777026202869032,0.036047100089490414,0.10993299982510507,0.008661400061100721,0.012271999847143888,129,"[[0, 6], [7, 1]]"
130,13.717572299996391,114961.56990836954,119437.6881239627,0.0374765979306922,0.03931800019927323,0.08264309982769191,0.008780499920248985,0.011958400020375848,130,"[[0, 6], [10, 6]]"
131,13.878353599924594,114961.56990836954,119437.6881239627,0.0374765979306922,0.05061010015197098,0.08615739992819726,0.008504699915647507,0.012126499786973,131,"[[7, 1], [11, 0]]"
132,14.061391499824822,114961.56990836954,119191.09230215708,0.035485222193160464,0.051216900115832686,0.10752220009453595,0.008720900164917111,0.012081200024113059,132,"[[0, 6], [7, 1]]"
133,14.22061189985834,114961.56990836954,119087.5143431019,0.03464632255943423,0.04856919986195862,0.08438350004144013,0.00979489996097982,0.012630500132218003,133,"[[2, 7], [11, 0]]"
134,14.394619500031695,114961.56990836954,118681.08975830351,0.03134045918780198,0.04904089984484017,0.10152179980650544,0.008576600113883615,0.011544799897819757,134,"[[0, 6], [11, 0]]"
135,14.561833800049499,114961.56990836954,118681.08975830351,0.03134045918780198,0.05129470000974834,0.09183820011094213,0.008625000016763806,0.012040199944749475,135,"[[0, 6], [11, 0]]"
136,14.731608199886978,114961.56990836954,118681.08975830351,0.03134045918780198,0.04672390013001859,0.09522099979221821,0.010056799976155162,0.013354799943044782,136,"[[7, 1], [11, 0]]"
137,14.9028334999457,114961.56990836954,118681.08975830351,0.03134045918780198,0.04628270003013313,0.10078059998340905,0.008965100161731243,0.011561299907043576,137,"[[0, 6], [11, 0]]"
138,15.098549999995157,114961.56990836954,118681.08975830351,0.03134045918780198,0.054066200042143464,0.11661979998461902,0.008961200015619397,0.010669299867004156,138,"[[0, 6], [7, 1]]"
139,15.285903899930418,114961.56990836954,118681.08975830351,0.03134045918780198,0.06006050016731024,0.10373320011422038,0.009252300020307302,0.010561400093138218,139,"[[0, 6], [11, 0]]"
140,15.456352799898013,114961.56990836954,118681.08975830351,0.03134045918780198,0.044173500034958124,0.09368329984135926,0.01515250001102686,0.01352880010381341,140,"[[0, 6], [2, 7]]"
141,15.639769099885598,115041.05216715518,118681.08975830351,0.030670746271047388,0.06312800012528896,0.09503580001182854,0.00861399993300438,0.01315349992364645,141,"[[0, 6], [2, 7]]"
142,15.828253800049424,115041.05216715518,118681.08975830351,0.030670746271047388,0.056042399955913424,0.10707610007375479,0.008909699972718954,0.013043199898675084,142,"[[0, 6], [11, 0]]"
143,16.01240379991941,115045.6244911188,118681.08975830351,0.030632220133708025,0.051516100065782666,0.10800050012767315,0.008800000185146928,0.012285900069400668,143,"[[0, 6], [2, 7]]"
144,16.204406399978325,115063.40064903274,118681.08975830351,0.030482439254966947,0.056877599796280265,0.10846859985031188,0.009186699986457825,0.012291799997910857,144,"[[0, 6], [2, 7]]"
145,16.38840419985354,115063.40064903274,118681.08975830351,0.030482439254966947,0.0627105999737978,0.09673599991947412,0.008524599950760603,0.012523400131613016,145,"[[0, 6], [11, 0]]"
146,16.596901200013235,115063.40064903274,118681.08975830351,0.030482439254966947,0.06065250001847744,0.12190829985775054,0.008749599801376462,0.013435699976980686,146,"[[2, 7], [11, 0]]"
147,16.77776119997725,115065.25717313185,118681.08975830351,0.030466796290254693,0.055116600124165416,0.10156000009737909,0.008361699990928173,0.012312999926507473,147,"[[2, 7], [11, 0]]"
148,16.993690399918705,115153.51049802522,118681.08975830351,0.029723178877631453,0.05646550003439188,0.13483549980446696,0.008553399937227368,0.01248819986358285,148,"[[7, 1], [11, 0]]"
149,17.183741299901158,115153.6168484541,118681.08975830351,0.029722282775067072,0.05246319994330406,0.11406849999912083,0.008955199969932437,0.011096599977463484,149,"[[11, 0], [11, 5]]"
150,17.375539399916306,115321.19963642466,118681.08975830351,0.028310239893493884,0.06607300019823015,0.0983432000502944,0.00899640005081892,0.013931599911302328,150,"[[0, 6], [2, 7]]"
151,17.563729600049555,115364.36328320025,118681.08975830351,0.027946545501544056,0.06158720003440976,0.09894880000501871,0.008739899843931198,0.012555800145491958,151,"[[2, 7], [11, 0]]"
152,17.72848379984498,115364.36328320025,118681.08975830351,0.027946545501544056,0.05243679997511208,0.08801380009390414,0.008776800008490682,0.011993400054052472,152,"[[0, 6], [11, 0]]"
153,17.91372810001485,115444.72799606601,118681.08975830351,0.027269397077735128,0.06032659998163581,0.09972870000638068,0.008606599876657128,0.012656799983233213,153,"[[0, 6], [2, 7]]"
154,18.063869199948385,115444.72799606601,118681.08975830351,0.027269397077735128,0.029109800001606345,0.09539899998344481,0.009252799907699227,0.01272369991056621,154,"[[0, 6], [2, 7]]"
