actual_price_of_fairness,actual_robust_cost,algorithm_runtime,cut_count,iterations,minimum_weighted_mean_fill_rate,objective_t,penalized_runtime_par2,post_evaluation_wall_runtime,rho,robust_minimum_fill_rate,scale,scenario_count,scientific_status,seed,total_wall_runtime,wgap,wminfr,wwd
0.09999999999999765,20237.922053764676,17.67940739984624,5,6,0.9492274826650506,0.050772517334949446,17.67940739984624,8.32221560087055,0.1,0.9492274826650505,medium_large,16,certified_robust_optimal,172,31.20980420196429,0.050772517334949474,0.9492274826650505,0.01713045344142794
0.09999999999999987,25797.594536143755,17.363529100082815,4,5,0.8819405304932221,0.11805946950677798,17.363529100082815,7.095987698994577,0.1,0.881940530493222,medium_large,15,certified_robust_optimal,173,29.04578589880839,0.10411955321596267,0.881940530493222,0.01658719815366516
0.03268023141203735,18951.517637763263,30.222528900019825,9,10,0.98732156488784,0.012678435112160004,30.222528900019825,6.743728099390864,0.1,0.98732156488784,medium_large,20,certified_robust_optimal,174,41.330211598891765,0.012678435112160047,0.9873215648878398,0.011493128600032487
0.04755976759507585,18065.198637173828,14.840733700199053,4,5,0.9854770252731102,0.0145229747268898,14.840733700199053,6.659904000815004,0.1,0.9854770252731102,medium_large,15,certified_robust_optimal,175,26.3153165015392,0.014522974726889792,0.9854770252731101,0.013031354155136898
0.10000000000000098,21422.692876049914,5.787562699988484,1,2,0.925919208246123,0.07408079175387702,5.787562699988484,6.7508674007840455,0.1,0.925919208246123,medium_large,12,certified_robust_optimal,176,17.54372270172462,0.07408079175387705,0.925919208246123,0.01697128457783781
0.09999999999999942,20512.53463507616,12.865765399998054,3,4,0.917899725606063,0.08210027439393695,12.865765399998054,6.795583299361169,0.1,0.917899725606063,medium_large,14,certified_robust_optimal,177,24.53698489931412,0.08210027439393697,0.917899725606063,0.015379728318449026
0.10000000000000031,23889.508940682725,11.630084800068289,3,4,0.9176856312471183,0.08231436875288159,11.630084800068289,7.001066100085154,0.1,0.9176856312471184,medium_large,14,certified_robust_optimal,178,23.579170498764142,0.08231436875288167,0.917685631247118,0.017639481480563823
0.09986666818226042,18884.400739402743,12.044586499920115,3,4,0.9719212701804923,0.02807872981950747,12.044586499920115,6.811190098989755,0.1,0.9719212701804926,medium_large,14,certified_robust_optimal,179,23.122446396155283,0.02807872981950743,0.9719212701804905,0.01823691643181169
6.661338147750939e-16,25541.011781173504,55.753876300062984,6,7,0.9632342325242232,0.168818032443634,55.753876300062984,30.060272998875007,0.0,0.831181967556366,large,19,certified_robust_optimal,170,106.24594099936076,0.16881803244363403,0.831181967556366,0.13926257324959146
0.0,29379.13279849213,115.07101029995829,11,12,0.8875720355473616,0.3404865736056912,115.07101029995829,32.78618370019831,0.0,0.6595134263943088,large,24,certified_robust_optimal,171,172.66078800032847,0.34048657360569123,0.6595134263943088,0.23423608132886087
0.0,50979.16172795266,39.04639680008404,3,4,0.7916205046286138,0.5297192898893928,39.04639680008404,32.0460710010957,0.0,0.47028071011060724,large,16,certified_robust_optimal,172,92.08667240082286,0.5297192898893928,0.47028071011060724,0.327910077695717
2.220446049250313e-16,28560.375439544074,85.18074530013837,9,10,0.9276590403764815,0.21014885399400243,85.18074530013837,32.443289800779894,0.0,0.7898511460059976,large,22,certified_robust_optimal,173,138.93995610112324,0.2101488539940024,0.7898511460059976,0.14853512038470362
2.220446049250313e-16,33891.159079832956,54.99959870008752,5,6,0.8732076790033704,0.26202033516949885,54.99959870008752,32.33547380263917,0.0,0.7379796648305011,large,18,certified_robust_optimal,174,108.42930539906956,0.26202033516949885,0.7379796648305011,0.14484716414579724
2.220446049250313e-16,24573.329589222474,78.8105645000469,9,10,0.988572491491811,0.12190236798348676,78.8105645000469,32.21092250174843,0.0,0.8780976320165133,large,22,certified_robust_optimal,175,134.70029940502718,0.12190236798348675,0.8780976320165133,0.11170575840204311
2.220446049250313e-16,24277.64247873005,103.86914950003847,10,11,0.9884884466575566,0.1289640591970377,103.86914950003847,31.78113770065829,0.0,0.8710359408029623,large,23,certified_robust_optimal,176,160.1578788002953,0.12896405919703768,0.8710359408029623,0.11924406501112084
2.220446049250313e-16,23593.946009630872,94.39962450019084,10,11,0.9899685119611149,0.11105735748705177,94.39962450019084,31.96699839970097,0.0,0.8889426425129482,large,23,certified_robust_optimal,177,151.09199730074033,0.11105735748705181,0.8889426425129482,0.10286130853640485
