experiment_name,instance_size,method,variant_name,num_runs,num_completed,completed_rate,num_solved,solved_rate,num_success,success_rate,mean_objective,std_objective,mean_runtime,std_runtime,mean_final_gap,mean_iterations,mean_cuts_added,mean_cuts_skipped,mean_master_time,mean_subproblem_time,mean_valid_UB_rate,speedup_vs_standard_benders,runtime_saving_vs_standard
scalability,large,proposed_adaptive_benders,proposed_adaptive_benders,3,3,1.0,0,0.0,0,0.0,38220.479103485406,3571.0615341042794,6.74050546666452,0.5151012760165855,0.644082709651289,120.0,120.0,0.0,3.1299468332629963,3.4637456665902087,1.0,0.9969151818922388,-0.0030943636568017134
scalability,large,standard_benders,standard_benders,3,3,1.0,0,0.0,0,0.0,38220.479103485406,3571.0615341042794,6.71971223334549,0.67984301511131,0.644082709651289,120.0,120.0,0.0,3.161001233306403,3.4174165664007887,1.0,1.0,0.0
scalability,medium,proposed_adaptive_benders,proposed_adaptive_benders,3,3,1.0,0,0.0,0,0.0,13936.104853289802,1230.58957827672,3.9620977333397605,0.39638278227408735,0.267589979005214,120.0,120.0,0.0,0.8419698000846741,3.0182076998753473,1.0,1.1082433672300527,0.09767111667953998
scalability,medium,standard_benders,standard_benders,3,3,1.0,0,0.0,0,0.0,13936.104853289802,1230.58957827672,4.390968533291016,1.1285048539083748,0.267589979005214,120.0,120.0,0.0,0.9631216334722316,3.3225404997356236,1.0,1.0,0.0
scalability,small,proposed_adaptive_benders,proposed_adaptive_benders,3,3,1.0,3,1.0,3,1.0,6956.185473571515,1423.737918535881,0.6977899666526355,0.7547777472462427,2.5436080749129437e-05,38.333333333333336,38.333333333333336,0.0,0.10253746677578117,0.5706778998913554,1.0,1.0096709138792987,0.00957828312805579
scalability,small,standard_benders,standard_benders,3,3,1.0,3,1.0,3,1.0,6956.185473571515,1423.737918535881,0.7045382333259719,0.6893605442778032,2.5436080749129437e-05,38.333333333333336,38.333333333333336,0.0,0.09586466668406501,0.5838381000212394,1.0,1.0,0.0
