experiment_name,instance_size,method,variant_name,num_runs,num_completed,completed_rate,num_solved,solved_rate,num_success,success_rate,mean_objective,std_objective,mean_runtime,std_runtime,mean_final_gap,mean_iterations,mean_cuts_added,mean_cuts_skipped,mean_master_time,mean_subproblem_time,mean_valid_UB_rate,speedup_vs_standard_benders,runtime_saving_vs_standard
baseline_comparison,medium,proposed_adaptive_benders,proposed_adaptive_benders,5,5,1.0,0,0.0,0,0.0,13495.93406130668,1032.089910942165,15.405927919992246,1.2750993604641998,0.05136764050244811,300.0,300.0,0.0,2.563029640074819,12.573628760001156,1.0,1.0244732106993528,0.02388858043700948
baseline_comparison,medium,standard_benders,standard_benders,5,5,1.0,0,0.0,0,0.0,13495.93406130668,1032.089910942165,15.78296043999726,1.3539194853589478,0.05136764050244811,300.0,300.0,0.0,2.5618219000054525,12.961404940171633,1.0,1.0,0.0
baseline_comparison,medium,static_inexact_benders,static_inexact_benders,5,5,1.0,0,0.0,0,0.0,13495.93406130668,1032.089910942165,15.35067679998465,1.288089895227534,0.05136764050244811,300.0,300.0,0.0,2.5478685000911354,12.53782976018265,1.0,1.0281605590193288,0.02738926208780924
baseline_comparison,small,proposed_adaptive_benders,proposed_adaptive_benders,5,5,1.0,5,1.0,5,1.0,6503.351635750227,1359.2898100625516,0.43844602000899613,0.32221768198502676,1.720873648428728e-05,37.0,36.0,1.0,0.06611824004212394,0.3568031200673431,1.0,1.0784425411904632,0.07273687581340463
baseline_comparison,small,standard_benders,standard_benders,5,5,1.0,5,1.0,5,1.0,6503.351635750227,1359.2898100625516,0.47283883999334647,0.32235298963684844,1.720873648428728e-05,37.0,37.0,0.0,0.07617435997817665,0.3779325399780646,1.0,1.0,0.0
baseline_comparison,small,static_inexact_benders,static_inexact_benders,5,5,1.0,5,1.0,5,1.0,6503.351635750227,1359.2898100625516,0.4615326399798505,0.3211080509047299,1.720873648428728e-05,37.0,37.0,0.0,0.06922393996501341,0.3751821400364861,1.0,1.0244970756867586,0.023911318312292335
