experiment_name,instance_size,method,variant_name,num_runs,num_completed,completed_rate,num_solved,solved_rate,num_success,success_rate,mean_objective,std_objective,mean_runtime,std_runtime,mean_final_gap,mean_iterations,mean_cuts_added,mean_cuts_skipped,mean_master_time,mean_subproblem_time,mean_valid_UB_rate,speedup_vs_standard_benders,runtime_saving_vs_standard
sensitivity_gamma,medium,proposed_adaptive_benders,proposed_adaptive_benders,15,15,1.0,0,0.0,0,0.0,14200.728667796695,1562.2875836439687,2.7711976733291523,0.6622720695321265,0.3056039107756697,120.0,120.0,0.0,0.701161086714516,1.9912949599713707,1.0,,
